Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Bakken (SK),102041506220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.5,,0.5,10482.61188,0.128,13503800.41,0,1728486.452,52574.79624,23.36,52598.15624,3727274.098,0.2,2.2,2.175279289,,
Bakken (SK),1S0021606220W502,,Dduvernay,AB,KAYBOB SOUTH,224898.818,0,0,2.1016,0.5,,0.5,10563.64863,0.338,449800.889,13.173,152032.7005,4624.327973,61.685,4686.012973,3727274.098,0.2,2.7,2.715450584,,
Bakken (SK),100012606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10204.72474,2.692,248690.159,0,669473.908,20363.1647,491.29,20854.4547,3727274.098,0.2,2.3,2.373662591,,
Bakken (SK),102012606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10212.27067,2.085,123187.842,0,256846.6506,7812.418955,380.5125,8192.931455,3727274.098,0.3,2.4,2.487058496,,
Bakken (SK),102022606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10214.56726,2.199,278452.377,0,612316.777,18624.6353,401.3175,19025.9528,3727274.098,0.2,2.3,2.379033435,,
Bakken (SK),103022606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10217.19193,1.296,377509.436,0,489252.2291,14881.42197,236.52,15117.94197,3727274.098,0.2,2.5,2.579902718,,
Bakken (SK),100032606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10229.00295,0.152,2785751.422,0,423434.2161,12879.45741,27.74,12907.19741,3727274.098,0.2,2.2,2.241195294,,
Bakken (SK),102032606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10246.71949,1.599,257159.892,0,411198.6673,12507.2928,291.8175,12799.1103,3727274.098,0.2,2.3,2.384875831,,
Bakken (SK),102042606220W500,,Dduvernay,AB,KAYBOB SOUTH,255032.2554,0,0,0.1013,0.5,,0.5,10248.35991,0.172,2466508.469,0,424239.4567,12903.95014,31.39,12935.34014,3727274.098,0.2,2.2,2.189892919,,
Bakken (SK),100132706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10413.38616,1.468,697875.212,0,1024480.811,5172.774363,44.47306,5217.247423,3727274.098,0.2,2.3,2.30036934,,
Bakken (SK),100142706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10376.64075,7.672,154818.599,0,1187768.292,5997.240065,232.42324,6229.663305,3727274.098,0.3,2.4,2.468831838,,
Bakken (SK),102142706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10380.57776,1.282,726461.12,0,931323.1558,4702.405834,38.83819,4741.244024,3727274.098,0.2,2.3,2.322121761,,
Bakken (SK),100152706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10387.13944,1.323,727445.945,0,962410.9852,4859.373466,40.080285,4899.453751,3727274.098,0.3,2.3,2.347509711,,
Bakken (SK),102162706220W500,,Dduvernay,AB,KAYBOB SOUTH,3336333.403,0,0,0.1379,0.083,,0.083,10342.52002,2.006,350422.586,0,702947.7075,3549.300133,60.77177,3610.071903,3727274.098,0.3,2.3,2.374298421,,
Bakken (SK),100090106221W500,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10842.52003,0.038,6161804.987,33.364,234148.5895,7122.019597,6.935,7128.954597,3727274.098,0.2,2.2,2.216655861,,
Bakken (SK),102090106221W500,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10838.58302,0.024,8335324.383,30.714,200047.7852,6084.7868,4.38,6089.1668,3727274.098,0.2,1.9,1.89198909,,
Bakken (SK),102110106221W500,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10879.92161,0.224,2562000.427,80.708,573888.0956,17455.76291,40.88,17496.64291,3727274.098,0.2,2.2,2.175691918,,
Bakken (SK),103110106221W502,,Dduvernay,AB,KAYBOB SOUTH,2807027.454,0,0.0024,0.0719,0.5,,0.5,10871.39142,0.29,2092654.091,39.905,606869.6864,18458.95296,52.925,18511.87796,3727274.098,0.2,2.2,2.164527963,,
Bakken (SK),100050206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10989.50166,0.196,5894380.086,401.439,1155298.497,35140.32928,35.77,35176.09928,3727274.098,0.2,2.1,2.122309423,,
Bakken (SK),100100206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10922.90061,0.252,4060687.493,286.822,1023293.248,31125.16963,45.99,31171.15963,3727274.098,0.2,2.2,2.160307553,,
Bakken (SK),102110206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10938.97673,0.141,8033034.084,586.439,1132657.806,34451.67493,25.7325,34477.40743,3727274.098,0.2,2.1,2.139527484,,
Bakken (SK),103120206221W500,,Dduvernay,AB,KAYBOB SOUTH,4820349.269,0,0.0068,0.0411,0.5,,0.5,10968.1762,0.045,15343929.4,1425.923,690476.8228,21002.00336,8.2125,21010.21586,3727274.098,0.2,2.1,2.142780845,,
Bakken (SK),100093206221W500,,Dduvernay,AB,PEMBINA,23716008.58,0,0,0.5511,0.5,,0.5,10636.81136,0.241,1370852.858,0,330375.5388,10048.92264,43.9825,10092.90514,3727274.098,0.2,2.6,2.587856292,,
Bakken (SK),100010704505W502,,Dduvernay,AB,PEMBINA,58755.75958,0,0,0.7674,0.5,,0.5,9681.102672,2.94,117512.369,2.885,345486.3649,10508.5436,536.55,11045.0936,3727274.098,0.3,2.8,2.951660009,,
Bakken (SK),100021604506W500,,Dduvernay,AB,PEMBINA,3770199.087,0,0,0.001,0.5,,0.5,9756.890076,0.028,7540452.707,0,211132.6758,6421.952222,5.11,6427.062222,3727274.098,0.2,2.4,2.445607123,,
Bakken (SK),103111504507W500,,Dduvernay,AB,PEMBINA,6184091.192,0,0,1.127,0.5,,0.5,9941.273284,0.069,651858.942,21.8,44978.267,1368.088955,12.5925,1380.681455,3727274.098,0.3,4,3.990278136,,
Bakken (SK),102062004603W500,,Dduvernay,AB,PEMBINA,8253.731945,0,0,0.001,0.5,,0.5,8678.806052,20.262,21234.183,0,430247.0159,13086.68007,3697.815,16784.49507,3727274.098,0.5,3.4,4.304057718,,
Bakken (SK),100052704603W500,,Dduvernay,AB,PEMBINA,27704.60472,0,0,0.001,0.5,,0.5,8524.606572,17.184,25878.438,0,444695.0786,13526.14197,3136.08,16662.22197,3727274.098,0.4,3.3,4.003611547,,
Bakken (SK),102100204604W500,,Dduvernay,AB,PEMBINA,12053.00308,0,0,0.001,0.5,,0.5,8983.924172,19.031,18839.83,0,358540.8047,10905.61614,3473.1575,14378.77364,3727274.098,0.5,3.5,4.557088005,,
Bakken (SK),100101304604W500,,Dduvernay,AB,PINE CREEK,8259.309926,0,0,0.001,0.5,,0.5,8689.30474,6.903,16518.739,0,114028.8553,3468.377683,1259.7975,4728.175183,3727274.098,0.6,3.6,4.935399688,,
Bakken (SK),100040305818W500,,Dduvernay,AB,SAXON,18197.51921,0,0,0.1414,0.5,,0.5,11911.74579,12.407,36395.302,0,451556.5119,13734.8439,2264.2775,15999.1214,3727274.098,0.3,2.7,3.154791101,,
Bakken (SK),102030606223W500,,Dduvernay,AB,TONY CREEK NORTH,521457180.9,0,0,0.0937,0.5,,0.5,12234.58044,0.01,106212020.7,0,1062120.207,32306.15631,1.825,32307.98131,3727274.098,0.3,2.8,2.776115025,,
Bakken (SK),100081906320W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10054.46226,0.165,10821270.18,1687.958,1785509.58,54309.24971,30.1125,54339.36221,3727274.098,0.2,2.8,2.753273082,,
Bakken (SK),102083006320W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10054.46226,1.816,133589.922,0,242599.2984,7379.061992,331.42,7710.481992,3727274.098,0.3,2.9,3.058155253,,
Bakken (SK),103132306321W500,,Dduvernay,AB,TONY CREEK NORTH,23716008.58,0,0,0.5511,0.5,,0.5,10367.12632,0.093,4303928.454,0,400265.3462,12174.73761,16.9725,12191.71011,3727274.098,0.2,2.4,2.413807397,,
Bakken (SK),102143006321W500,,Dduvernay,AB,TONY CREEK NORTH,23716008.58,0,0,0.5511,0.5,,0.5,10536.08958,0.265,1176302.164,0,311720.0735,9481.485568,48.3625,9529.848068,3727274.098,0.2,2.4,2.432322216,,
Bakken (SK),100033106321W500,,Dduvernay,AB,TONY CREEK NORTH,23716008.58,0,0,0.5511,0.5,,0.5,10531.82448,0.069,5340920.057,0,368523.4839,11209.25597,12.5925,11221.84847,3727274.098,0.2,2.5,2.470390764,,
Bakken (SK),103050606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10098.09744,1.585,736285.941,0,1167013.216,35496.652,289.2625,35785.9145,3727274.098,0.2,2.7,2.681070074,,
Bakken (SK),102130606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10060.03969,0.503,2249122.168,0,1131308.451,34410.63204,91.7975,34502.42954,3727274.098,0.2,2.7,2.704704209,,
Bakken (SK),102140606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10063.64862,0.886,1128366.546,0,999732.7598,30408.53811,161.695,30570.23311,3727274.098,0.2,2.7,2.698990638,,
Bakken (SK),102150606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10065.28904,3.832,204661.467,58.52,784262.7415,23854.65839,699.34,24553.99839,3727274.098,0.2,2.6,2.687037934,,
Bakken (SK),100160606420W500,,Dduvernay,AB,TONY CREEK NORTH,1830767.904,0,0,1.2137,0.5,,0.5,10043.96358,3.615,153719.993,36.309,555697.7747,16902.47398,659.7375,17562.21148,3727274.098,0.2,2.7,2.836518008,,
Bakken (SK),100093606421W500,,Dduvernay,AB,TONY CREEK NORTH,594362.7575,0,0,0.4617,0.5,,0.5,10059.05544,1.996,639777.298,0,1276995.487,38841.94606,364.27,39206.21606,3727274.098,0.2,2.4,2.435561382,,
Bakken (SK),100103606421W500,,Dduvernay,AB,WASKAHIGAN,594362.7575,0,0,0.4617,0.5,,0.5,10041.3389,0.155,4790904.327,0,742590.1707,22587.11769,28.2875,22615.40519,3727274.098,0.3,3.1,3.07075057,,
Bakken (SK),102141206222W500,,Dduvernay,AB,WASKAHIGAN,36783266.18,0,0.0157,0.2591,0.5,,0.5,11035.43342,0.017,54888656.49,0,933107.1602,28382.00946,3.1025,28385.11196,3727274.098,0.2,2.3,2.285587545,,
Bakken (SK),103151206222W500,,Dduvernay,AB,WASKAHIGAN,36783266.18,0,0.0157,0.2591,0.5,,0.5,11016.07647,0.024,42147449.03,0,1011538.777,30767.63779,4.38,30772.01779,3727274.098,0.2,2.3,2.284246247,,
Bakken (SK),100031606223W500,,Dduvernay,AB,WASKAHIGAN,5956.189413,0,0,0.0579,0.333,,0.333,12037.40196,368.275,6449.376,0.791,2375143.946,48114.47849,44761.98488,92876.46337,3727274.098,0.8,4.2,8.078059374,,
Bakken (SK),100152006223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11566.60142,0.11,19639110.48,0,2160302.153,65709.19047,20.075,65729.26547,3727274.098,0.2,2.1,2.053701288,,
Bakken (SK),102152006223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11591.20772,0.11,20233208.88,0,2225652.977,67696.9447,20.075,67717.0197,3727274.098,0.2,2.1,2.07814829,,
Bakken (SK),100152506223W500,,Dduvernay,AB,WASKAHIGAN,14449.92093,0,0,0.6502,0.5,,0.5,11188.97674,22.519,14095.875,0,317425.0091,9655.010694,4109.7175,13764.72819,3727274.098,0.5,3.2,4.577052161,,
Bakken (SK),100122806223W500,,Dduvernay,AB,WASKAHIGAN,5461.246867,0,0,0.2177,0.5,,0.5,11476.7064,78.111,5449.395,0,425657.6928,12947.08816,14255.2575,27202.34566,3727274.098,0.9,4.4,9.22347169,,
Bakken (SK),100012906223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11548.5568,0.128,17382601.63,0,2224973.009,67676.26234,23.36,67699.62234,3727274.098,0.2,2.1,2.077555835,,
Bakken (SK),1S0032906223W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11563.32058,0.124,18717784.22,0,2321005.244,70597.24282,22.63,70619.87282,3727274.098,0.2,2,2.04250026,,
Bakken (SK),100011606224W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12287.40197,0.283,1737455.164,0,491699.8114,14955.86926,51.6475,15007.51676,3727274.098,0.2,2.4,2.361276865,,
Bakken (SK),102163306224W500,,Dduvernay,AB,WASKAHIGAN,177327.8559,0,0,1.6743,0.333,,0.333,11807.74316,0.615,170137.548,7.597,104634.592,2119.635248,74.750175,2194.385423,3727274.098,0.3,4.1,4.244549191,,
Bakken (SK),102161106225W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12644.68544,0.355,1601860.371,0,568660.4317,17296.7548,64.7875,17361.5423,3727274.098,0.2,2.3,2.304817708,,
Bakken (SK),103161106225W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12637.4676,0.041,18824462.26,0,771802.9526,23475.67314,7.4825,23483.15564,3727274.098,0.3,5.9,5.905526757,,
Bakken (SK),100041306225W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,12632.21825,0.252,927722.035,0,233785.9528,7110.989398,45.99,7156.979398,3727274.098,0.2,2.4,2.402272235,,
Bakken (SK),100012506225W502,,Dduvernay,AB,WASKAHIGAN,6210.142182,0,0.7748,0.6047,0.5,,0.5,12026.2471,32.979,5141.711,0.076,169568.4871,5157.708148,6018.6675,11176.37565,3727274.098,0.9,6.5,14.05273294,,
Bakken (SK),100150106322W500,,Dduvernay,AB,WASKAHIGAN,6698.227474,0,0,0.2591,0.5,,0.5,10913.71426,29.626,7725.02,0.172,228861.4425,6961.20221,5406.745,12367.94721,3727274.098,0.7,3.5,6.242914972,,
Bakken (SK),100071406322W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,10815.61714,0.169,5258963.597,0,888764.8479,27033.26412,30.8425,27064.10662,3727274.098,0.2,2.4,2.396114067,,
Bakken (SK),100033006322W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,10965.55153,0.679,467781.617,0,317623.7179,9661.054754,123.9175,9784.972254,3727274.098,0.2,2.4,2.4165733,,
Bakken (SK),100150406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11523.62242,0.052,22455164.97,0,1167668.578,35516.58593,9.49,35526.07593,3727274.098,0.2,2.1,2.073006963,,
Bakken (SK),102150406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11512.79564,0.076,18133224.32,0,1378125.048,41917.97022,13.87,41931.84022,3727274.098,0.2,2.1,2.076120138,,
Bakken (SK),100160406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11510.82714,0.083,17488179.5,0,1451518.898,44150.36649,15.1475,44165.51399,3727274.098,0.2,2.1,2.080538812,,
Bakken (SK),102160406323W500,,Dduvernay,AB,WASKAHIGAN,16337396.78,0,0,0.001,0.5,,0.5,11505.5778,0.041,23915063.24,0,980517.5929,29824.07678,7.4825,29831.55928,3727274.098,0.2,2.1,2.060486014,,
Bakken (SK),100041006323W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.167,,0.167,11263.12372,0.869,3487155.251,0,3030337.913,30785.70792,52.969895,30838.67781,3727274.098,0.2,2.3,2.334660665,,
Bakken (SK),102041006323W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.167,,0.167,11261.4833,0.383,8954429.852,0,3429546.633,34841.33584,23.345765,34864.6816,3727274.098,0.2,2.3,2.33007956,,
Bakken (SK),100120206324W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,11577.42819,1.217,611692.841,0,744430.1875,22643.08487,222.1025,22865.18737,3727274.098,0.2,2.1,2.15589654,,
Bakken (SK),102010306423W500,,Dduvernay,AB,WASKAHIGAN,23716008.58,0,0,0.5511,0.5,,0.5,10986.54891,0.165,1588122.462,0,262040.2062,7970.389606,30.1125,8000.502106,3727274.098,0.2,2.6,2.580321126,,
Bakken (SK),103010306423W500,,Dduvernay,AB,WILLESDEN GREEN,23716008.58,0,0,0.5511,0.5,,0.5,10968.83237,0.169,1175520.907,0,198663.0333,6042.667262,30.8425,6073.509762,3727274.098,0.2,2.6,2.578554423,,
Bakken (SK),103102703906W500,,Dduvernay,AB,WILLESDEN GREEN,330652.4695,0,0.0875,1.4715,0.5,,0.5,10926.50954,1.685,88927.067,3.016,149842.1079,4557.697448,307.5125,4865.209948,3727274.098,0.4,4.5,4.844632645,,
Bakken (SK),102100304105W503,,Dduvernay,AB,WILLESDEN GREEN,584794.9347,0,0,2.6103,0.5,,0.5,10469.48852,0.055,1169598.328,0,64327.90804,1956.640536,10.0375,1966.678036,3727274.098,0.2,3.8,3.821346605,,
Bakken (SK),100113304206W500,,Dduvernay,AB,WILLESDEN GREEN,14695.52951,0,0,0.4457,0.5,,0.5,10547.9006,11.818,14695.636,0.291,173673.0262,5282.554548,2156.785,7439.339548,3727274.098,0.5,3.1,4.411103568,,
Bakken (SK),100030604307W502,,Dduvernay,AB,WILLESDEN GREEN,35062.05841,0.3617,0,2.0476,0.5,,0.5,10926.83762,9.461,35062.312,0,331724.5338,10089.95457,1726.6325,11816.58707,3727274.098,0.3,3.1,3.679409832,,
Bakken (SK),100080904408W502,,Jrock_ck,AB,BRAZEAU RIVER,4977280.4,0,0,2.2662,0.5,,0.5,10633.85861,0.045,1242561.569,9.077,55915.27061,1700.756148,8.2125,1708.968648,809003.0023,0.3,4.6,4.629965219,,
Bakken (SK),100140404313W503,,Jrock_ck,AB,BRAZEAU RIVER,43560818.49,0,0,0.5123,0.167,,0.167,10294.29167,0.021,87122267.05,0,1829567.608,18586.88226,1.280055,18588.16231,809003.0023,0.5,3.5,3.512119327,,
Bakken (SK),100162504613W500,,Jrock_ck,AB,BRAZEAU RIVER,11523.16032,0.023,0.0008,0.1463,0.5,,0.5,9227.3625,105.314,12065.114,0,1270625.416,38648.18973,19219.805,57867.99473,809003.0023,0.9,4.1,6.190782261,,
Bakken (SK),102011904711W500,,Jrock_ck,AB,BRAZEAU RIVER,11609.02386,0,0,0.001,0.5,,0.5,8293.635436,8.278,23218.216,0.05,192200.392,5846.095258,1510.735,7356.830258,809003.0023,0.7,3.8,4.722801506,,
Bakken (SK),103142904711W500,,Jrock_ck,AB,BRAZEAU RIVER,24388.38762,0,0,0.001,0.5,,0.5,8261.811288,0.221,48777.128,0.078,10779.74529,327.8839192,40.3325,368.2164192,809003.0023,0.6,5,5.60125222,,
Bakken (SK),100123004711W500,,Jrock_ck,AB,BRAZEAU RIVER,11872.95109,0,0.6119,5.3115,0.5,,0.5,8265.092128,8.092,20710.537,0.973,167589.6654,5097.518989,1476.79,6574.308989,809003.0023,0.7,8.5,10.91014582,,
Bakken (SK),100153104711W500,,Jrock_ck,AB,BRAZEAU RIVER,11872.95109,0,0.6119,5.3115,0.5,,0.5,8235.564568,8.854,14647.44,0.817,129688.4338,3944.68986,1615.855,5560.54486,809003.0023,0.8,8.5,11.94200961,,
Bakken (SK),100133204711W500,,Jrock_ck,AB,BRAZEAU RIVER,176931.6562,0,0.0203,1.729,0.5,,0.5,8117.454328,0.269,353865.872,3.487,95189.91957,2895.360054,49.0925,2944.452554,809003.0023,0.5,4.6,4.641712167,,
Bakken (SK),100042504712W500,,Jrock_ck,AB,BRAZEAU RIVER,126398.0852,0,0,1.614,0.5,,0.5,8406.496332,0.555,252797.999,17.106,140302.8894,4267.546221,101.2875,4368.833721,809003.0023,0.4,4.6,4.724142163,,
Bakken (SK),100142404713W502,,Jrock_ck,AB,CARROT CREEK,19088.88074,0,0,0.8662,0.5,,0.5,9114.17352,2.633,38178.038,0.24,100522.7741,3057.567711,480.5225,3538.090211,809003.0023,0.6,4,4.684475646,,
Bakken (SK),100082905113W500,,Jrock_ck,AB,CARROT CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,8073.491072,0.262,276816.204,2.921,72525.84545,2205.994466,47.815,2253.809466,809003.0023,0.5,4.6,4.688000365,,
Bakken (SK),100153105113W500,,Jrock_ck,AB,CARROT CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,8136.4832,0.034,508124.326,2.2,17276.22708,525.4852405,6.205,531.6902405,809003.0023,0.4,4.7,4.776659067,,
Bakken (SK),100113205113W500,,Jrock_ck,AB,CARROT CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,8041.995008,0.055,763941.062,1.688,42016.75841,1278.009735,10.0375,1288.047235,809003.0023,0.4,4.6,4.648028931,,
Bakken (SK),100031305212W500,,Jrock_ck,AB,CARROT CREEK,9585.436452,0.0326,0.7281,7.5484,0.5,,0.5,7163.71414,18.073,8537.583,0.121,154299.7376,4693.283684,3298.3225,7991.606184,809003.0023,0.9,9.7,16.48824665,,
Bakken (SK),100120405213W500,,Jrock_ck,AB,CARROT CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,7956.037,0.079,545595.901,1.174,43102.07618,1311.021484,14.4175,1325.438984,809003.0023,0.4,4.8,4.819330157,,
Bakken (SK),100100605213W500,,Jrock_ck,AB,CARROT CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,7956.037,0.048,729100.256,3.286,34996.81229,1064.486374,8.76,1073.246374,809003.0023,0.4,4.8,4.83856271,,
Bakken (SK),100120605213W500,,Jrock_ck,AB,CARROT CREEK,296928.9618,0.0578,0.0834,0.8335,0.5,,0.5,7985.892644,0.031,2477301.042,3.333,76796.3323,2335.888441,5.6575,2341.545941,809003.0023,0.4,4.4,4.414022982,,
Bakken (SK),102162705213W500,,Jrock_ck,AB,CARROT CREEK,471786.2149,0,0,0.561,0.5,,0.5,7338.910996,0.121,943579.254,22.743,114173.0897,3472.764813,22.0825,3494.847313,809003.0023,0.5,3.6,3.605728556,,
Bakken (SK),100062005214W500,,Jrock_ck,AB,CARROT CREEK,3203570.968,0,0.004,1.8483,0.5,,0.5,8017.060624,0.541,814086.086,6.86,440420.5725,13396.12575,98.7325,13494.85825,809003.0023,0.4,4.4,4.416564934,,
Bakken (SK),100101505311W500,,Jrock_ck,AB,CARROT CREEK,357789.9283,0,0,3.2169,0.5,,0.5,6590.551392,0.069,715585.032,0.15,49375.36721,1501.834086,12.5925,1514.426586,809003.0023,0.5,4.4,4.43331049,,
Bakken (SK),100082105311W500,,Jrock_ck,AB,CARROT CREEK,13069.71479,0,0,2.9588,0.5,,0.5,6574.80336,3.953,13069.809,0,51664.95498,1571.475714,721.4225,2292.898214,809003.0023,0.7,5.3,7.71567292,,
Bakken (SK),100092105311W500,,Jrock_ck,AB,CARROT CREEK,44214.91856,0,0,15.4195,0.5,,0.5,6545.2758,0.193,44215.238,0.357,8533.540934,259.5618701,35.2225,294.7843701,809003.0023,0.6,14.4,16.38963082,,
Bakken (SK),100070305312W500,,Jrock_ck,AB,CARROT CREEK,56680.65146,0,0,9.7877,0.5,,0.5,6935.69576,0.145,113362.123,2.905,16437.50784,499.9741966,26.4625,526.4366966,809003.0023,0.5,10.2,10.76186377,,
Bakken (SK),102080205313W502,,Jrock_ck,AB,CARROT CREEK,19648.74327,0,0,0.001,0.5,,0.5,7184.055348,8.299,19648.885,2.164,163066.0966,4959.927105,1514.5675,6474.494605,809003.0023,0.8,3.8,4.949915495,,
Bakken (SK),100012905314W500,,Jrock_ck,AB,CARROT CREEK,1266382.772,0,0,0.001,0.5,,0.5,7305.774512,0.283,1142851.789,2.659,323427.0563,9837.572962,51.6475,9889.220462,809003.0023,0.5,3.5,3.482655387,,
Bakken (SK),100013005314W500,,Jrock_ck,AB,CARROT CREEK,1266382.772,0,0,0.001,0.5,,0.5,7405.512048,0.038,4714250.403,12.727,179141.5153,5448.887757,6.935,5455.822757,809003.0023,0.4,3.4,3.436432188,,
Bakken (SK),100043005314W500,,Jrock_ck,AB,CARROT CREEK,1266382.772,0,0,0.001,0.5,,0.5,7361.220708,0.017,12132099.93,0.4,206245.6988,6273.306673,3.1025,6276.409173,809003.0023,0.4,3.4,3.392520662,,
Bakken (SK),100040405414W502,,Jrock_ck,AB,CARROT CREEK,325828.0531,0,0,0.0126,0.5,,0.5,7345.80076,0.279,176964.928,0,49373.21491,1501.76862,50.9175,1552.68612,809003.0023,0.4,3.4,3.504497712,,
Bakken (SK),100160405414W500,,Jrock_ck,AB,CARROT CREEK,325828.0531,0,0,0.0126,0.5,,0.5,7326.11572,1.916,66971.671,0.576,128317.7216,3902.997366,349.67,4252.667366,809003.0023,0.5,3.6,3.92515243,,
Bakken (SK),100130805414W500,,Jrock_ck,AB,CARROT CREEK,325828.0531,0,0,0.0126,0.5,,0.5,7221.785008,0.107,1075292.862,1.581,115056.3362,3499.630227,19.5275,3519.157727,809003.0023,0.5,3.6,3.612746701,,
Bakken (SK),100080905414W500,,Jrock_ck,AB,CARROT CREEK,325828.0531,0,0,0.0126,0.5,,0.5,7267.0606,2.095,73230.334,0,153417.5497,4666.450471,382.3375,5048.787971,809003.0023,0.5,2.8,2.996451969,,
Bakken (SK),100121605414W500,,Jrock_ck,AB,CARROT CREEK,325828.0531,0,0,0.0126,0.5,,0.5,7234.2522,0.069,1361267.877,8.85,93927.48351,2856.960957,12.5925,2869.553457,809003.0023,0.4,3.3,3.329475072,,
Bakken (SK),100133305016W502,,Jrock_ck,AB,EDSON,7907351.92,0,0,0.4463,0.5,,0.5,9255.905808,0.034,13767081.19,4,468080.7604,14237.45646,6.205,14243.66146,809003.0023,0.5,4.1,4.086866846,,
Bakken (SK),100010505116W500,,Jrock_ck,AB,EDSON,3203570.968,0,0.004,1.8483,0.333,,0.333,9482.283768,0.016,12024673.28,0,192394.7725,3897.437103,1.94472,3899.381823,809003.0023,0.5,5.3,5.293853578,,
Bakken (SK),100150805215W502,,Jrock_ck,AB,EDSON,162818.0341,0.0235,0,9.6631,0.5,,0.5,10170.604,1.823,247553.328,1.715,451289.7169,13726.72889,332.6975,14059.42639,809003.0023,0.5,11.3,11.61845284,,
