Formation,Well UWI,"[lon,lat]",Geoscout Formation,Province,Area,Facility GOR (scf/bbl),Flare (%),Vent (%),Fuel (%),Well Age (yrs),Operator,2017 Prod Time (yrs),Depth (ft),Oil Production (bbl/day),Well GOR (scf/bbl),Well WOR (bbl/bbl),Gas production (scf/day),Cum Gas Prod (BOE),Cum Oil Prod (bbl),Cum BOE (2017),Formation BOE (2017),Drill & Dev Emissions (gCO2e/MJ),WTR Emissions (gCO2e/MJ-crude),WTR - No Allocation (gCO2e/MJ-crude),2017 Emissions (MtCO2e) - Oil Allocation,2017 Emissions (MtCO2e) - No Allocation
Bakken (SK),100131204209W500,,Jrock_ck,AB,WILLESDEN GREEN,680012.0939,0,0.0265,0.4102,0.5,,0.5,8208.989764,0.076,1626202.012,7.318,123591.3529,3759.236984,13.87,3773.106984,861022.7104,0.4,3.5,3.512913525,,
Bakken (SK),100051904306W500,,Jrock_ck,AB,WILLESDEN GREEN,335854.5475,0,0,1.2547,0.5,,0.5,8727.0344,0.383,139657.684,0.721,53488.89297,1626.953828,69.8975,1696.851328,861022.7104,0.4,4,4.171848761,,
Bakken (SK),100121904306W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7631.23384,1.124,93950.385,0.521,105600.2327,3212.007078,205.13,3417.137078,861022.7104,0.5,4.1,4.361840332,,
Bakken (SK),100062904306W502,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7621.39132,1.268,132767.772,0.728,168349.5349,5120.631687,231.41,5352.041687,861022.7104,0.4,4.1,4.285285929,,
Bakken (SK),100053004306W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7580.052736,1.124,171814.672,0.316,193119.6913,5874.057277,205.13,6079.187277,861022.7104,0.4,4.9,5.071114607,,
Bakken (SK),102073004306W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7565.61704,1.964,132219.692,0.321,259679.4751,7898.584034,358.43,8257.014034,861022.7104,0.5,4.2,4.390591882,,
Bakken (SK),100160104307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7504.593416,2.154,115930.951,0.85,249715.2685,7595.506084,393.105,7988.611084,861022.7104,0.5,4.2,4.417370769,,
Bakken (SK),102131204307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7972.4412,1.992,38913.878,0.358,77516.44498,2357.791868,363.54,2721.331868,861022.7104,0.5,4.5,5.193839869,,
Bakken (SK),100011304307W500,,Jrock_ck,AB,WILLESDEN GREEN,24409.49351,0,0.1118,1.1179,0.5,,0.5,7808.3992,2.836,24409.67,0.062,69225.82412,2105.618817,517.57,2623.188817,861022.7104,0.6,4.5,5.606119009,,
Bakken (SK),100051904307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7678.80602,1.013,89853.232,0.228,91021.32402,2768.565272,184.8725,2953.437772,861022.7104,0.6,4.5,4.800490026,,
Bakken (SK),100072304307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,8146.32572,1.94,100694.412,0.442,195347.1593,5941.809429,354.05,6295.859429,861022.7104,0.5,4.3,4.556220772,,
Bakken (SK),100162304307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7808.3992,1.096,97267.345,4.506,106605.0101,3242.569057,200.02,3442.589057,861022.7104,0.5,4.3,4.565248322,,
Bakken (SK),100062504307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7709.974,0.307,254866.507,3.045,78244.01765,2379.922204,56.0275,2435.949704,861022.7104,0.4,4.4,4.503583638,,
Bakken (SK),100053004307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7627.953,0.431,243091.169,0.784,104772.2938,3186.823936,78.6575,3265.481436,861022.7104,0.5,4.4,4.50860123,,
Bakken (SK),100123604307W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,8228.34672,1.878,106513.202,0.297,200031.7934,6084.300383,342.735,6427.035383,861022.7104,0.5,4.2,4.43659039,,
Bakken (SK),100072404308W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7578.7404,0.534,203575.741,1.194,108709.4457,3306.578973,97.455,3404.033973,861022.7104,0.4,4.4,4.529681463,,
Bakken (SK),100102404308W502,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,8113.51732,1.747,61162.96,0.321,106851.6911,3250.072271,318.8275,3568.899771,861022.7104,0.5,4.5,4.941443645,,
Bakken (SK),100020104407W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7916.010752,0.176,191668.173,0.725,33733.59845,1026.06362,32.12,1058.18362,861022.7104,0.5,5,5.156520509,,
Bakken (SK),100121104407W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7641.07636,0.19,430591.343,1.873,81812.35517,2488.459136,34.675,2523.134136,861022.7104,0.4,4.4,4.461311033,,
Bakken (SK),104061504407W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7508.530424,0.906,110926.37,0.791,100499.2912,3056.853441,165.345,3222.198441,861022.7104,0.5,4.6,4.848813695,,
Bakken (SK),100040104408W500,,Jrock_ck,AB,WILLESDEN GREEN,121496.671,0,0,1.6907,0.5,,0.5,7364.829632,0.455,223904.776,0.803,101876.6731,3098.748807,83.0375,3181.786307,861022.7104,0.5,4.5,4.620586977,,
Bakken (SK),103101704204W503,,Jrock_ck;Jnordegg,AB,PEMBINA,121496.671,0,0,1.6907,0.5,,0.5,8346.45696,1.01,116585.085,0.556,117750.9359,3581.590967,184.325,3765.915967,10709.16371,0.4,4.3,4.521297604,,
Bakken (SK),100120504307W500,,Jrock_ck;Jnordegg,AB,WILLESDEN GREEN,290629.0553,0,0,1.0422,0.5,,0.5,7226.706268,0.262,285829.168,3.289,74887.24202,2277.820278,47.815,2325.635278,10709.16371,0.5,4.5,4.594462018,,
Bakken (SK),100052004307W500,,Jrock_ck;Jnordegg,AB,WILLESDEN GREEN,2080.229115,0.0426,0.0061,2.1045,0.5,,0.5,8230.315224,0.593,112619.101,0,66783.12689,2031.32011,108.2225,2139.54261,10709.16371,0.5,4.7,4.950401573,,
Bakken (SK),100102104307W500,,Jrock_ck;Jnordegg,AB,WILLESDEN GREEN,38592.38055,0,0.2196,1.1254,0.5,,0.5,8280.84016,1.827,38592.66,0.064,70508.78982,2144.642357,333.4275,2478.069857,10709.16371,0.6,5.1,5.892896888,,
Bakken (SK),100061201428W400,,Jswift,AB,PEACOCK,121496.671,0,0,1.6907,0.5,,0.5,7960.630176,8.885,80909.089,0.062,718877.2558,21865.84986,1621.5125,23487.36236,23487.36236,0.5,4.3,4.618876412,,
Bakken (SK),100130604109W502,,K2nd_ws,AB,FERRIER,648098.7296,0,0,1.43,0.5,,0.5,8169.947768,0.083,770374.496,0.958,63941.08317,1944.874613,15.1475,1960.022113,7024.363311,0.3,4.3,4.333490205,,
Bakken (SK),102130304110W500,,K2nd_ws,AB,FERRIER,18353.21347,0,0.2409,2.1679,0.5,,0.5,8173.228608,3.064,18353.346,0.361,56234.65214,1710.470669,559.18,2269.650669,7024.363311,0.5,5.1,6.767270916,,
Bakken (SK),102110404110W500,,K2nd_ws,AB,FERRIER,19324.6451,0,0,6.0811,0.5,,0.5,8934.383488,0.889,19324.785,0.539,17179.73387,522.5502385,162.2425,684.7927385,7024.363311,0.5,6.7,8.780230129,,
Bakken (SK),100122204717W500,,K2nd_ws,AB,HANLAN,53746.81448,0,0.248,11.5313,0.5,,0.5,9102.362496,1.161,53747.203,0,62400.50268,1898.01529,211.8825,2109.89779,7024.363311,0.4,11.2,12.45029762,,
Bakken (SK),100123305517W500,,K2nd_ws;Kgething,AB,PINE CREEK,7208.859934,0,0,36.5385,0.5,,0.5,10395.34154,0.279,7208.912,0.025,2011.286448,61.17662946,50.9175,112.0941295,112.0941295,1,28.6,52.40386943,,
Bakken (SK),100041602317W400,,K2nd_ws;Kvik_ss,AB,COUNTESS,4330.829169,0,0,3.1719,0.5,,0.5,7961.286344,7.748,4330.86,0.132,33555.50328,1020.646558,1414.01,2434.656558,2434.656558,0.9,5.9,14.07389618,,
Bakken (SK),100023304012W503,,K2nd_ws;Kvik_ss;Kellrslie,AB,CHAMBERS,857810.8116,0,0,0.35,0.5,,0.5,4100.393832,1.385,78339.5,0.34,108500.2075,3300.214645,252.7625,3552.977145,3552.977145,0.3,2.9,3.122110174,,
Bakken (SK),100121302318W400,,K2nd_ws;Kvik_ss;Kglauc_ss,AB,COUNTESS,15171752.75,0,0,0.4808,0.5,,0.5,12828.74057,0.124,2752730.005,21.028,341338.5206,10382.38,22.63,10405.01,14821.01677,0.3,3.1,3.106756929,,
Bakken (SK),100112302318W400,,K2nd_ws;Kvik_ss;Kglauc_ss,AB,HUSSAR,857810.8116,0,0,0.35,0.5,,0.5,4171.916144,0.393,363424.387,0.11,142825.7841,4344.284266,71.7225,4416.006766,14821.01677,0.2,2.3,2.337972135,,
Bakken (SK),102061402318W400,,K2nd_ws;Kvik_ss;Kglauc_ss;Kellrslie,AB,COUNTESS,1153453.654,0,0,0.62,0.5,,0.5,4249.015884,0.42,216393.495,2.52,90885.2679,2764.426899,76.65,2841.076899,5095.35356,0.2,2.6,2.672090892,,
Bakken (SK),102022302318W400,,K2nd_ws;Kvik_ss;Kglauc_ss;Kellrslie,AB,HUSSAR,1153453.654,0,0,0.62,0.5,,0.5,4204.068376,1.844,34191.543,0.42,63049.20529,1917.746661,336.53,2254.276661,5095.35356,0.4,3.1,3.643994168,,
Bakken (SK),102071402318W400,,K2nd_ws;Kvik_ss;Kglauc_ss;Kostracod,AB,COUNTESS,1153453.654,0,0,0.62,0.5,,0.5,4114.17336,0.358,497164.994,0,177985.0679,5413.712482,65.335,5479.047482,5479.047482,0.2,2.7,2.732584756,,
Bakken (SK),102161502217W400,,K2nd_ws;Kvik_ss;Kmannvl;Kglauc_ss,AB,COUNTESS,857810.8116,0,0,0.35,0.5,,0.5,4135.49882,1.268,39317.691,1.47,49854.83219,1516.417812,231.41,1747.827812,1747.827812,0.4,3.1,3.573069489,,
Bakken (SK),102062802318W405,,K2nd_ws;Kvik_ss;Kmannvl;Kglauc_ss;Kellrslie,AB,HUSSAR,5059543.823,0,0,2.01,0.5,,0.5,3865.813772,0.024,4430747.873,8.86,106337.949,3234.445949,4.38,3238.825949,3238.825949,0.3,3.8,3.805145858,,
Bakken (SK),100162706108W600,,Kbadheart,AB,KAKWA,1153453.654,0,0,0.62,0.5,,0.5,4317.58544,0.806,59289.569,0.11,47787.39261,1453.533192,147.095,1600.628192,2818.526482,0.3,3.7,4.074433486,,
Bakken (SK),100033406108W600,,Kbadheart,AB,KAKWA,47384.06501,0,0,1.2473,0.5,,0.5,7576.115728,0.176,221502.794,0.137,38984.49174,1185.77829,32.12,1217.89829,2818.526482,0.3,3.3,3.389389392,,
Bakken (SK),100091006309W600,,Kbadheart;Kcard_ss,AB,NETOOK,47384.06501,0,0,1.2473,0.5,,0.5,6735.236436,0.169,292304.692,0.184,49399.49295,1502.567911,30.8425,1533.410411,1533.410411,0.2,3.1,3.163632232,,
Bakken (SK),103113105320W500,,Kbelly_rv,AB,ANSELL,93080.97048,0,0.0157,0.4635,0.5,,0.5,7099.409676,4.294,17208.897,0.014,73895.00372,2247.639696,783.655,3031.294696,59685.82226,0.5,3.4,4.585433326,,
Bakken (SK),100110504514W500,,Kbelly_rv,AB,BRAZEAU RIVER,157974.2256,0,0,1.5074,0.5,,0.5,6076.11568,0.024,834976.201,3.714,20039.42882,609.5326266,4.38,613.9126266,59685.82226,0.2,3.9,3.928024751,,
Bakken (SK),100102404714W500,,Kbelly_rv,AB,BRAZEAU RIVER,59063.86438,0,0,0.001,0.5,,0.5,6286.08944,6.559,22656.211,0.125,148602.0879,4519.980174,1197.0175,5716.997674,59685.82226,2,4.6,5.818208994,,
Bakken (SK),100041204715W503,,Kbelly_rv,AB,BRAZEAU RIVER,30916.48376,0,0.2343,5.0381,0.5,,0.5,6341.86372,1.068,30916.707,0.281,33019.04308,1004.329227,194.91,1199.239227,59685.82226,2.1,9,10.74662845,,
Bakken (SK),100111604108W500,,Kbelly_rv,AB,FERRIER,33719.40639,0,0,0.001,0.5,,0.5,10866.14208,4.253,33719.65,0.309,143409.6715,4362.044175,776.1725,5138.216675,59685.82226,2.1,4.6,5.418513834,,
Bakken (SK),102012704410W500,,Kbelly_rv,AB,FERRIER,142119.3811,0,0.0309,3.3025,0.5,,0.5,5692.2574,0.221,284240.818,13.844,62817.22078,1910.690465,40.3325,1951.022965,59685.82226,1.8,6.3,6.432985826,,
Bakken (SK),100012404528W403,,Kbelly_rv,AB,FERRYBANK,90613.28989,0,0,0.3807,0.5,,0.5,5331.365,2.047,181227.89,0.7,370973.4908,11283.77701,373.5775,11657.35451,59685.82226,1.9,5.1,5.268848183,,
Bakken (SK),100013003120W400,,Kbelly_rv,AB,GHOST PINE,466688.3419,0,0.0036,10.2835,0.5,,0.5,3106.95548,0.072,357999.723,0.905,25775.98006,784.0193935,13.14,797.1593935,59685.82226,2.2,14.3,14.53966499,,
Bakken (SK),100161504203W500,,Kbelly_rv,AB,GILBY,5071493.268,0,0,1.6296,0.5,,0.5,2240.81372,0.065,971331.585,1.632,63136.55303,1920.403488,11.8625,1932.265988,59685.82226,1.8,6,6.037062524,,
Bakken (SK),100020802421W400,,Kbelly_rv,AB,HUSSAR,506.123152,0,0,85.3333,0.5,,0.5,4097.76916,2.867,506.127,0.016,1451.066109,44.13659415,523.2275,567.3640941,59685.82226,3.1,14,179.9662496,,
Bakken (SK),102080803524W400,,Kbelly_rv,AB,HUXLEY,597726.761,0,0,4.21,0.5,,0.5,2669.619508,0.041,8889.836,1.25,364.483276,11.08636631,7.4825,18.56886631,59685.82226,2.6,46.2,77.38167759,,
Bakken (SK),100060505121W503,,Kbelly_rv,AB,LAMBERT,244955.971,0,0,1.9,0.5,,0.5,2814.96072,0.1,1013731.748,2.862,101373.1748,3083.434067,18.25,3101.684067,59685.82226,2,6.2,6.236696098,,
Bakken (SK),100081702928W400,,Kbelly_rv,AB,LONE PINE CREEK,44389688.87,0,0,0.0902,0.5,,0.5,11768.045,0.896,64395.527,0.427,57698.39219,1754.992762,163.52,1918.512762,59685.82226,2.3,5.8,6.340410206,,
Bakken (SK),100130704021W400,,Kbelly_rv,AB,NEVIS,141966.9123,0,0.0029,0.5972,0.5,,0.5,4196.19436,4.656,3445.249,0.013,16041.07934,487.9161633,849.72,1337.636163,59685.82226,2.8,7.2,19.73900662,,
Bakken (SK),100102204204W500,,Kbelly_rv,AB,PEMBINA,2130242.575,0.0517,0,8.3928,0.5,,0.5,2191.60112,0.014,2045130.23,9,28631.82322,870.8846229,2.555,873.4396229,59685.82226,2,11.6,11.63403206,,
Bakken (SK),100052404205W500,,Kbelly_rv,AB,PEMBINA,1024663.192,0,0,0.001,0.5,,0.5,4337.926648,0.01,2049341.205,30,20493.41205,623.3412832,1.825,625.1662832,59685.82226,1.9,4.9,4.914346074,,
Bakken (SK),100113604206W500,,Kbelly_rv,AB,PEMBINA,3027.235155,0,0.2846,2.1213,0.5,,0.5,4130.905644,0.352,58898.606,0,20732.30931,630.6077415,64.24,694.8477415,59685.82226,2.1,8.6,9.476081855,,
Bakken (SK),100040702822W400,,Kbelly_rv,AB,REDLAND,316288.7296,0,0,3.9842,0.5,,0.5,4901.57496,0.155,316291.017,0.733,49025.10764,1491.180357,28.2875,1519.467857,59685.82226,1.5,5.8,5.910025256,,
Bakken (SK),102122803725W400,,Kbelly_rv,AB,THREE HILLS CREEK,19886100.4,0,0,7.07,0.5,,0.5,2689.304548,0.048,131943.886,1.5,6333.306528,192.6380736,8.76,201.3980736,59685.82226,2.1,14,14.63663427,,
Bakken (SK),100042906610W600,,Kbelly_rv,AB,WAPITI,209406.8497,0,0.2527,2.9642,0.333,,0.333,2500.00008,0.119,190653.422,2.478,22687.75722,459.5972419,14.463855,474.0610969,59685.82226,2.1,9.4,9.695824745,,
Bakken (SK),100060702719W403,,Kbelly_rv,AB,WAYNE-ROSEDALE,31137609.54,0.002,0.0083,3.6908,0.5,,0.5,3556.43056,0.017,17454772.43,97.6,296731.1313,9025.57191,3.1025,9028.67441,59685.82226,1.8,8,8.002749964,,
Bakken (SK),102083602719W400,,Kbelly_rv,AB,WAYNE-ROSEDALE,1163612.368,0,0,1.8,0.5,,0.5,4691.6012,0.124,23550.268,0.03,2920.233232,88.82376081,22.63,111.4537608,59685.82226,2.1,11.4,14.30442555,,
Bakken (SK),103060402921W400,,Kbelly_rv,AB,WAYNE-ROSEDALE,416023.2173,0,0,5.79,0.5,,0.5,2596.456776,0.097,64367.762,3.71,6243.672914,189.9117178,17.7025,207.6142178,59685.82226,2.5,13.1,14.32110817,,
Bakken (SK),102162104206W502,,Kbelly_rv,AB,WILLESDEN GREEN,1820724.645,0,0.02,7.02,0.5,,0.5,2263.7796,0.01,2792344.363,4.67,27923.44363,849.3380771,1.825,851.1630771,59685.82226,1.947646393,10.18169499,10.20357272,,
Bakken (SK),102062204206W500,,Kbelly_rv,AB,WILLESDEN GREEN,245293.277,0,0,2.5141,0.5,,0.5,5258.202268,0.21,490590.102,0.934,103023.9214,3133.644276,38.325,3171.969276,59685.82226,2.441758165,7.256223847,7.344968693,,
Bakken (SK),103162904207W500,,Kbelly_rv,AB,WILLESDEN GREEN,84236.32912,0,0,0.621,0.5,,0.5,5217.519852,0.555,168473.877,0.801,93503.00174,2844.049636,101.2875,2945.337136,59685.82226,2.05653028,5.60228558,5.801804426,,
Bakken (SK),103053002323W400,,Kbelly_rv;Kbsbrv_ss,AB,CAVALIER,680012.0939,0,0.0265,0.4102,0.5,,0.5,5298.5566,1.351,11000.098,0.087,14861.1324,452.0261105,246.5575,698.5836105,7730.871164,2.055051365,5.979570268,9.241124993,,
Bakken (SK),100032202324W403,,Kbelly_rv;Kbsbrv_ss,AB,CAVALIER,3069690.48,0,0,5.22,0.5,,0.5,3106.95548,0.148,384667.677,0.05,56930.8162,1731.645659,27.01,1758.655659,7730.871164,0.253366832,6.505779374,6.607255735,,
Bakken (SK),100102302823W400,,Kbelly_rv;Kbsbrv_ss,AB,ENTICE,3069690.48,0,0,5.22,0.5,,0.5,5047.900424,0.121,542373.59,0,65627.20439,1996.1608,22.0825,2018.2433,7730.871164,0.261043404,6.134058633,6.201916568,,
Bakken (SK),100131104327W400,,Kbelly_rv;Kbsbrv_ss,AB,FERRYBANK,1073468.142,0,0,5.46,0.5,,0.5,2877.29668,0.01,3922757.228,2.67,39227.57228,1193.17199,1.825,1194.99699,7730.871164,0.244796531,7.226098733,7.237151314,,
Bakken (SK),100012502823W402,,Kbelly_rv;Kbsbrv_ss,AB,WAYNE-ROSEDALE,806206.7082,0,0,0.001,0.5,,0.5,3172.57228,0.01,4920290.436,29.667,49202.90436,1496.588341,1.825,1498.413341,7730.871164,0.216031414,2.579529587,2.582675169,,
Bakken (SK),102132604206W503,,Kbelly_rv;Kbsbrv_ss,AB,WILLESDEN GREEN,1073468.142,0,0,5.46,0.5,,0.5,5311.67996,0.01,1841599.767,4.33,18415.99767,560.1532625,1.825,561.9782625,7730.871164,0.284448049,8.208197806,8.234940417,,
Bakken (SK),100121905421W500,,Kbelly_rv;Kbsbrv_ss;Kcard_ss;Kmannvl;Kcadomin,AB,SUNDANCE,61551.54128,0,0,1.7655,0.5,,0.5,7915.0265,1.389,61551.986,0.201,85495.70855,2600.494468,253.4925,2853.986968,2853.986968,0.365919214,4.236921003,4.649930033,,
Bakken (SK),100142502322W400,,Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,5071636.185,0,0.0082,0.4708,0.5,,0.5,10304.46227,0.165,945012.99,5.25,155927.1434,4742.783945,30.1125,4772.896445,6730.206164,0.249215929,3.204639094,3.224985729,,
Bakken (SK),100070902521W400,,Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,HUSSAR,597726.761,0,0,4.21,0.5,,0.5,2868.766496,0.01,1424245.349,0,14242.45349,433.2079603,1.825,435.0329603,6730.206164,0.26512691,6.739983966,6.768377883,,
Bakken (SK),100010602719W400,,Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,WAYNE-ROSEDALE,437074.4574,0,0,0.59,0.5,,0.5,2860.89248,0.09,437077.618,6.58,39336.98562,1196.499979,16.425,1212.924979,6730.206164,0.237271047,3.648071985,3.698151035,,
Bakken (SK),100113002819W400,,Kbelly_rv;Kbsbrv_ss;Kmed_hat,AB,WAYNE-ROSEDALE,727089.7719,0,0,1.06,0.5,,0.5,2911.417416,0.028,357231.052,3.38,10002.46946,304.2417794,5.11,309.3517794,6730.206164,0.237677065,4.73257356,4.812061167,,
Bakken (SK),100061802819W400,,Kbelly_rv;Kbsbrv_ss;Kmed_hat;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,2500.00008,0.107,208284.789,0,22286.47242,677.8802028,19.5275,697.4077028,697.4077028,0.283252111,7.751376755,7.974668435,,
Bakken (SK),100121202820W400,,Kbelly_rv;Kbsbrv_ss;Kmed_hat;Kvik_ss;Kmannvl;Kglauc_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,4472.441088,0.014,5804127.316,9,81257.78242,2471.590882,2.555,2474.145882,2474.145882,0.222122763,5.891750737,5.897841317,,
Bakken (SK),102141702321W400,,Kbelly_rv;Kbsbrv_ss;Kmilk_rv;Kcolorado;Kmed_hat,AB,HUSSAR,1073468.142,0,0,5.46,0.5,,0.5,4517.71668,0.076,1552701.356,2.41,118005.3031,3589.327969,13.87,3603.197969,3603.197969,0.216316793,6.121764753,6.145420679,,
Bakken (SK),100103602622W400,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,HUSSAR,688001.204,0.02,0,7.16,0.5,,0.5,2739.5014,0.548,22034.788,0.04,12075.06382,367.2831912,100.01,467.2931912,6372.124716,0.508007173,8.744551135,11.12566353,,
Bakken (SK),100102702722W402,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,HUSSAR,1192353.861,0,0,4.57,0.5,,0.5,4825.459472,0.265,38427.426,0.94,10183.26789,309.741065,48.3625,358.103565,6372.124716,0.453898681,7.408693366,8.565475509,,
Bakken (SK),102141102821W404,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,5023.622208,0.041,525903.999,0,21562.06396,655.8461121,7.4825,663.3286121,6372.124716,0.289949184,7.463867043,7.549021752,,
Bakken (SK),100112002821W400,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,5918.963444,0.01,1111697.421,0,11116.97421,338.1412989,1.825,339.9662989,6372.124716,0.321039989,8.943718167,8.991988774,,
Bakken (SK),100143602821W400,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,4274.93452,0.01,5169205.851,3,51692.05851,1572.300113,1.825,1574.125113,6372.124716,0.232696713,6.274062113,6.281344542,,
Bakken (SK),100011902822W402,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,4767.06052,0.014,5757806.59,4.25,80609.29226,2451.865973,2.555,2454.420973,6372.124716,0.219443555,6.301297214,6.307863566,,
Bakken (SK),100042902822W402,,Kbelly_rv;Kbsbrv_ss;Kvik_ss,AB,WAYNE-ROSEDALE,1073468.142,0,0,5.46,0.5,,0.5,5262.46736,0.021,800085.265,6,16801.79057,511.0544632,3.8325,514.8869632,6372.124716,0.248793877,7.934068281,7.993567452,,
Bakken (SK),100052002822W402,,Kbelly_rv;Kbsbrv_ss;Kvik_ss;Kglauc_ss,AB,REDLAND,1073468.142,0,0,5.46,0.5,,0.5,5154.19964,0.014,4975968.884,4.25,69663.56438,2118.933417,2.555,2121.488417,2121.488417,0.229694926,6.831001781,6.839238571,,
Bakken (SK),100040705021W500,,Kbelly_rv;Kcard_ss;Kmannvl;Kcadomin,AB,LAMBERT,1073468.142,0,0,5.46,0.5,,0.5,5275.59072,0.01,2880306.953,0,28803.06953,876.0933649,1.825,877.9183649,877.9183649,0.250417414,7.096759778,7.111543119,,
Bakken (SK),100033604012W500,,Kbelly_rv;Kcard_ss;Kvik_ss,AB,CHAMBERS,44389688.87,0,0,0.0902,0.5,,0.5,12687.66445,0.145,423236.416,4.905,61369.28032,1866.648943,26.4625,1893.111443,1893.111443,1.047295021,9.252040473,9.383201783,,
Bakken (SK),100103506208W600,,Kbelly_rv;Kchinook,AB,KAKWA,15171752.75,0,0,0.4808,0.5,,0.5,10961.28644,0.01,33691543.71,264,336915.4371,10247.84455,1.825,10249.66955,15361.99115,0.238525663,2.979122187,2.979652728,,
Bakken (SK),100160206308W600,,Kbelly_rv;Kchinook,AB,KAKWA,331930.4997,0,0.0177,3.1742,0.5,,0.5,6523.95034,0.048,1756177.13,1.357,84296.50224,2564.01861,8.76,2572.77861,15361.99115,0.229681993,4.249428783,4.263947007,,
Bakken (SK),100071006308W600,,Kbelly_rv;Kchinook,SK,KAKWA,296790.4807,0,0,1.1027,0.5,,0.5,5623.35976,0.045,1849373.875,1.231,83221.82438,2531.330492,8.2125,2539.542992,15361.99115,0.193004132,2.81606864,2.825204928,,
Bakken (SK),100022602419W400,,Kbelly_rv;Kglauc_ss;Kellrslie,SK,HUSSAR,296790.4807,0,0,1.1027,0.5,,0.5,5892.716724,0.327,150531.278,1.053,49223.72791,1497.221724,59.6775,1556.899224,1556.899224,0.260403475,3.094677174,3.218027373,,
Bakken (SK),100012302519W400,,Kbelly_rv;Kmed_hat,SK,WAYNE-ROSEDALE,1379089.414,0,0,1.49,0.5,,0.5,4744.09464,0.145,379923.529,0.86,55088.91171,1675.621065,26.4625,1702.083565,1928.033116,0.225453591,3.467822055,3.522588161,,
Bakken (SK),100133202719W400,,Kbelly_rv;Kmed_hat,SK,WAYNE-ROSEDALE,106913.8942,0,0,0.7,0.5,,0.5,2867.126076,0.448,10581.425,0.87,4740.4784,144.1895513,81.76,225.9495513,1928.033116,0.692791617,6.926864973,10.85461476,,
Bakken (SK),100042402519W400,,Kbelly_rv;Kmed_hat;Kglauc_ss;Kellrslie,SK,HUSSAR,765426.9135,0,0,0.72,0.5,,0.5,2678.80586,0.376,11229.267,0.11,4222.204392,128.4253836,68.62,197.0453836,197.0453836,0.669933533,7.269319023,11.15344736,,
Bakken (SK),100152702719W400,,Kbelly_rv;Kmed_hat;Kmannvl;Kellrslie,SK,WAYNE-ROSEDALE,128894.1141,0,0,2.17,0.5,,0.5,4747.37548,0.214,109938.145,0.98,23526.76303,715.6057088,39.055,754.6607088,754.6607088,0.250078575,4.193562462,4.42243093,,
Bakken (SK),100131302820W402,,Kbelly_rv;Kmed_hat;Kvik_ss;Kglauc_ss;Kellrslie,SK,WAYNE-ROSEDALE,464972.0548,0,0,1.46,0.5,,0.5,4550.52508,2.278,21558.154,0.36,49109.47481,1493.746525,415.735,1909.481525,1909.481525,0.470663062,3.842975619,4.912540931,,
